,Country,Year,Metric tons in thousands_x,Metric tons in thousands_y
7615,ESCAP: Upper-middle-income economies (World Bank),2018,63126.526000000034,16045.257000000007
7616,ESCWA (Economic and Social Commission for Western Asia),2018,2476.496,4155.566
7617,ESCWA: Arab LDCs,2018,153.31500000000005,468.2270000000001
7618,ESCWA: Arab countries,2018,2483.629000000001,4534.7829999999985
7619,ESCWA: Maghreb,2018,543.2519999999998,966.0630000000002
7620,ESCWA: Mashreq,2018,659.9079999999987,368.44200000000023
7621,EU15 (European Union 1995 … 2004),2018,66198.664,111161.22600000004
7622,EU25 (European Union 2004 … 2007),2018,80633.68099999991,125985.74899999994
7623,EU27 (European Union 2007 … 2013),2018,84011.77299999994,127307.29199999997
7624,EU28 (European Union 2013 … 2020),2018,84539.70299999995,127927.33500000002
7625,Eastern Africa,2018,581.7539999999996,1257.2859999999998
7626,Eastern Asia,2018,36536.073000000026,51057.66599999999
7627,Eastern Europe,2018,15606.792000000009,12079.348000000002
7628,Eastern and South-Eastern Asia,2018,92037.38600000004,74955.14700000003
7629,Ecuador,2018,220.37999999999994,186.74300000000002
7630,Egypt,2018,567.324,23.015000000000008
7631,El Salvador,2018,183.2749999999999,343.4859999999999
7632,Emerging markets,2018,123396.39899999992,56815.781999999985
7633,Emerging markets: Africa,2018,1811.5110000000016,520.217
7634,Emerging markets: America,2018,2498.3339999999994,8640.907999999985
7635,Emerging markets: Asia,2018,104321.68499999998,36158.574
7636,Emerging markets: Europe and Kazakhstan,2018,14764.871000000003,11496.086999999996
7637,Estonia,2018,72.75700000000002,377.688
7638,Eswatini,2018,4.184000000000003,60.321000000000055
7639,Ethiopia,2018,52.57599999999998,112.78499999999988
7640,Euro area,2018,64852.83999999994,93650.892
7641,Europe,2018,89190.15999999997,133937.46699999998
7642,European Union (2020 …),2018,81272.86099999995,108020.79300000002
7643,Fiji,2018,0.13900000000000007,46.37399999999998
7644,Finland,2018,97.51699999999998,593.4119999999999
7645,France,2018,4030.225000000003,12623.86600000001
7646,G-77 (Group of 77),2018,73454.27400000002,36274.257000000005
7647,G20 (Group of Twenty),2018,140795.06799999994,227417.51799999987
7648,G7 (Group of Seven),2018,44293.01600000002,145781.21199999988
7649,G8 (Group of Eight),2018,44983.63500000004,146541.1839999998
7650,GCC (The Cooperation Council for the Arab States of the Gulf),2018,1127.1780000000003,2732.0619999999994
7651,GSTP (Global System of Trade Preferences among Developing Countries),2018,73875.87700000007,38826.39999999995
7652,GSTP: Africa,2018,2241.1250000000014,2022.9730000000018
7653,GSTP: Asia,2018,68935.827,27635.882000000027
7654,GSTP: Latin America,2018,2616.188,9026.586
7655,Georgia,2018,27.267999999999997,26.142999999999997
7656,Germany,2018,12778.544999999996,32227.589000000014
7657,Ghana,2018,222.5810000000001,1.801000000000001
7658,Greece,2018,619.9370000000001,1416.7650000000003
7659,Greenland,2018,0.0,3.0000000000000018
7660,Guatemala,2018,76.36599999999999,290.4159999999998
7661,HIPCs (Heavily indebted poor countries) (IMF),2018,849.0390000000001,1528.9629999999993
7662,High-income OECD members (World Bank),2018,106736.46799999994,214574.44699999993
7663,High-income developing economies,2018,93085.70499999999,41320.40900000002
7664,High-income economies (World Bank),2018,141169.28099999993,233969.07000000018
7665,High-income non OECD members (World Bank),2018,34432.815,19394.632000000005
7666,Honduras,2018,28.311000000000014,108.76499999999999
7667,Hungary,2018,347.97799999999995,753.3720000000001
7668,IGAD (Intergovernmental Authority on Development),2018,277.46,869.1510000000002
7669,Iceland,2018,0.11600000000000008,221.17900000000012
7670,India,2018,5958.117999999998,175.385
7671,Indonesia,2018,9275.062,3818.625000000001
7672,Industrialized economies (UNIDO),2018,155279.46700000006,226603.57299999995
7673,Iran (Islamic Republic of),2018,82.192,749.8470000000001
7674,Ireland,2018,2572.725999999999,1215.88
7675,Israel,2018,113.71799999999995,522.6869999999998
7676,Italy,2018,5517.680999999999,6325.081000000004
7677,Jamaica,2018,2.044999999999999,147.67400000000015
7678,Japan,2018,593.6869999999999,34323.778999999995
7679,Jordan,2018,5.626999999999993,120.211
7680,Kazakhstan,2018,25.69700000000002,202.59599999999992
7681,Kenya,2018,92.87999999999997,189.04500000000007
7682,"Korea, Republic of",2018,4812.950000000002,2400.0519999999983
7683,Kuwait,2018,2.7589999999999986,562.5489999999996
7684,Kyrgyzstan,2018,38.74400000000001,26.275
7685,LAIA (Latin American Integration Association),2018,2580.281,8733.364999999993
7686,LAS (League of Arab States),2018,2483.629000000001,4534.7829999999985
7687,LDCs (Least developed countries),2018,1137.438,2138.2619999999997
7688,LDCs: Africa,2018,572.4879999999993,1458.312000000001
7689,LDCs: Africa and Haiti,2018,572.4879999999993,1458.312000000001
7690,LDCs: Asia,2018,538.8499999999995,679.9399999999994
7691,LDCs: Islands,2018,26.10400000000001,0.0
7692,LDCs: Islands and Haiti,2018,26.10400000000001,0.0
7693,LIFDC (Low-income food-deficit countries) (FAO),2018,14026.641999999998,9757.139000000008
7694,LLDCs (Landlocked developing countries),2018,1951.1069999999993,1207.2490000000003
7695,LMMC (Like-Minded Megadiverse Countries),2018,44108.543999999994,19507.394
7696,Lao People's Dem. Rep.,2018,254.4759999999997,32.748999999999995
7697,Latin America and the Caribbean,2018,3855.5579999999986,10675.365000000013
7698,Latvia,2018,690.3540000000002,313.7390000000001
7699,Lebanon,2018,61.971000000000004,225.22099999999986
7700,Lithuania,2018,1474.2919999999992,911.6640000000003
7701,Low-income developing economies,2018,617.1069999999992,890.8759999999997
7702,Low-income economies (World Bank),2018,484.75499999999965,842.6170000000001
7703,Lower-middle-income economies (World Bank),2018,20804.30000000001,13839.452999999998
7704,Luxembourg,2018,386.3140000000002,315.21900000000005
7705,MERCOSUR (Southern Common Market),2018,221.13200000000018,165.49699999999993
7706,MRU (Mano River Union),2018,27.753,28.21699999999999
7707,MSG (Melanesian Spearhead Group),2018,25.207000000000008,46.37399999999998
7708,Madagascar,2018,1.7319999999999993,5.730999999999995
7709,Major net food-exporting economies,2018,132993.04199999993,115293.15899999999
7710,Major net food-importing economies,2018,82943.84399999994,146652.33600000004
7711,Malawi,2018,1.6940000000000002,4.853999999999998
7712,Malaysia,2018,23659.26599999999,1831.3699999999997
7713,Malta,2018,1.3009999999999995,124.11599999999999
7714,Mauritania,2018,5.04,60.92299999999997
7715,Mauritius,2018,0.49500000000000033,77.29199999999994
7716,Mexico,2018,1328.4169999999997,7971.549999999998
7717,Middle Africa,2018,45.482000000000035,17.47500000000001
7718,Middle-income developing economies,2018,28609.439999999988,18348.782000000025
7719,Mongolia,2018,2.2620000000000005,11.622
7720,Montenegro,2018,0.4960000000000002,5.785999999999998
7721,Morocco,2018,376.93800000000033,232.79300000000006
7722,Mozambique,2018,39.67900000000002,41.765999999999984
7723,Myanmar,2018,120.36399999999999,445.7649999999998
7724,NAFTA (North American Free Trade Agreement),2018,19434.465999999997,48345.91899999997
7725,Nagoya Protocol on Access and Benefit Sharing,2018,147686.533,202511.1529999998
7726,Namibia,2018,8.818999999999999,6.620000000000004
7727,Net food-exporting developed economies,2018,59015.784000000036,85646.45100000009
7728,Net food-exporting developing economies,2018,76541.14599999998,32344.979999999996
7729,Net food-exporting economies,2018,135556.922,117991.43400000005
7730,Net food-importing developed economies,2018,49617.03599999992,130226.79100000007
7731,Net food-importing developing economies,2018,45771.11499999995,28215.092000000033
7732,Net food-importing economies,2018,95388.14600000008,158441.86500000005
7733,Netherlands,2018,15524.909999999994,10338.339
7734,New Zealand,2018,193.33999999999992,1288.1679999999994
7735,Nicaragua,2018,35.90100000000002,293.22199999999987
7736,Niger,2018,0.34000000000000025,1.15
7737,Nigeria,2018,604.5849999999994,54.58399999999996
7738,North Macedonia,2018,82.77699999999992,140.97400000000005
7739,Northern Africa,2018,1116.711999999999,1368.3109999999992
7740,Northern America,2018,18106.039999999997,40377.384
7741,Northern America and Europe,2018,107296.20199999998,174314.8359999999
7742,Northern Europe,2018,11518.485,28844.310999999998
7743,Norway,2018,52.261999999999986,1524.3239999999998
7744,OAS (Organization of American States),2018,21961.58399999998,51049.718000000015
7745,OECD (Organisation for Economic Cooperation and Development),2018,120503.354,223400.306
7746,OECS (Organisation of Eastern Caribbean States),2018,0.3210000000000002,6.757000000000002
7747,OIC (Organisation of Islamic Cooperation),2018,52516.275000000016,13074.881000000007
7748,OPEC (Organization of the Petroleum Exporting Countries),2018,1535.1339999999987,3570.1160000000027
7749,Oceania,2018,656.1699999999997,6760.420999999999
7750,Oman,2018,268.46299999999997,59.244000000000064
7751,Pakistan,2018,2863.3279999999986,631.7669999999995
7752,Palau,2018,1.518000000000001,2.139
7753,Paraguay,2018,60.12700000000003,64.45199999999998
7754,Peru,2018,197.90300000000005,9.016000000000002
7755,Philippines,2018,349.46799999999996,2029.1640000000023
7756,Poland,2018,4465.690000000002,4604.910000000002
7757,Portugal,2018,3128.5239999999994,1575.8830000000003
7758,Romania,2018,2210.3540000000007,927.8079999999997
7759,Russian Federation,2018,690.6230000000002,759.9820000000003
7760,Rwanda,2018,6.859000000000005,6.794999999999994
7761,SAARC (South Asian Association for Regional Cooperation),2018,8821.442999999997,811.6380000000003
7762,SACU (Southern African Customs Union),2018,739.0110000000002,539.5229999999997
7763,SADC (Southern African Development Community),2018,1087.9380000000003,1308.145
7764,SIDS (Small island developing States) (UN-OHRLLS),2018,1109.994,2431.3020000000006
7765,SIDS (Small island developing States) (analytical),2018,673.2689999999994,308.91399999999965
7766,SIDS: Atlantic and Indian Ocean,2018,1.5769999999999977,81.77499999999999
7767,SIDS: Caribbean,2018,644.7289999999998,178.62000000000003
7768,SIDS: Pacific,2018,26.978999999999996,48.509999999999984
7769,Saint Lucia,2018,0.3210000000000002,1.215
7770,Saint Vincent and the Grenadines,2018,0.0,4.944000000000002
7771,Samoa,2018,0.25100000000000017,0.0
7772,Sao Tome and Principe,2018,0.027000000000000017,0.0
7773,Saudi Arabia,2018,664.5690000000001,1598.572000000001
7774,Selected LIFDC (Low-income food-deficit countries),2018,12343.53199999999,8934.030000000006
7775,Selected exporters of agricultural products,2018,743.6579999999998,1949.2699999999995
7776,Selected exporters of manufactured goods,2018,104395.659,45948.19300000003
7777,Selected exporters of manufactured goods and primary commodities,2018,58045.85800000001,32308.368000000002
7778,Selected exporters of minerals and mining products,2018,653.0329999999998,599.0289999999997
7779,Selected exporters of petroleum,2018,2150.161000000001,3415.161999999998
7780,Senegal,2018,56.89499999999998,72.51200000000001
7781,Serbia,2018,444.5189999999998,302.5600000000001
7782,Singapore,2018,265.47399999999993,1585.5869999999995
7783,Slovakia,2018,536.8180000000001,1013.0360000000001
7784,Slovenia,2018,2428.35,3205.120000000001
7785,South Africa,2018,639.5920000000007,442.6209999999996
7786,South America,2018,1251.8619999999987,761.8129999999992
7787,South-eastern Asia,2018,55501.312999999995,23897.458000000028
7788,Southern Africa,2018,739.0110000000002,539.5229999999997
7789,Southern Asia,2018,8903.627999999999,1561.4839999999997
7790,Southern Europe,2018,16075.009999999995,19320.281999999977
7791,Spain,2018,3261.781999999997,5197.146
7792,Sub-Saharan Africa,2018,2346.0879999999993,2099.2900000000004
7793,Sub-Saharan Africa excluding South Africa,2018,1706.5069999999996,1656.6739999999998
7794,Sudan,2018,6.130000000000003,379.22199999999987
7795,Sweden,2018,826.5529999999993,2214.939000000001
7796,"Switzerland, Liechtenstein",2018,1547.8629999999994,2542.8950000000027
7797,TPP (Trans-Pacific Partnership),2018,36490.86299999999,64665.513
7798,"Tanzania, United Republic of",2018,138.40299999999996,426.0740000000003
7799,Thailand,2018,15642.087999999996,6464.116999999992
7800,Togo,2018,55.26100000000003,0.36800000000000027
7801,Tunisia,2018,166.31400000000002,620.3429999999996
7802,Turkey,2018,12104.899999999998,804.1060000000007
7803,UNASUR (Union of South American Nations),2018,21.817,27.993999999999996
7804,UNECE (Economic Commission for Europe),2018,120668.6439999999,175904.71499999988
7805,"UNECE: Eastern Europe, Caucasus and Central Asia",2018,3623.363999999999,1362.4459999999995
7806,UNECE: West Balkans,2018,1108.6139999999984,1216.768
7807,Uganda,2018,125.87900000000005,188.11199999999994
7808,Ukraine,2018,1643.3999999999994,34.71599999999999
7809,United Arab Emirates,2018,153.96899999999994,480.15799999999973
7810,United Kingdom,2018,3266.8230000000035,19906.531999999992
7811,United Nations member States,2018,201290.32699999993,263440.36600000015
7812,United States,2018,14458.448000000002,35981.16300000002
7813,Upper-middle-income economies (World Bank),2018,68486.74599999998,27782.158000000007
7814,Uruguay,2018,12.904999999999994,35.927
7815,Uzbekistan,2018,940.5120000000004,5.709000000000001
7816,Viet Nam,2018,5907.528000000001,7504.187
7817,WAEMU (West African Economic and Monetary Union),2018,117.21199999999996,167.683
7818,Western Africa,2018,979.8370000000004,284.9870000000001
7819,Western Asia,2018,13728.361000000003,4463.867000000001
7820,Western Asia and Northern Africa,2018,14845.075999999992,5832.1720000000005
7821,Western Europe,2018,45989.866999999984,73693.50299999997
7822,World,2018,230945.0679999997,276433.3099999998
7823,Yemen,2018,141.125,28.079999999999988
7824,Zambia,2018,1.445999999999999,72.05
7825,Zimbabwe,2018,119.05500000000002,129.03599999999997
7826,"ACP (African, Caribbean and Pacific Group of States)",2019,2282.8089999999975,1463.0039999999995
7827,ACP: Africa,2019,2276.865999999999,973.2849999999993
7828,ACP: Caribbean,2019,2.332999999999999,448.11199999999997
7829,ACP: Central Africa,2019,1.4679999999999989,5.186999999999996
7830,ACP: Eastern Africa,2019,255.40299999999993,547.822
7831,ACP: Islands States,2019,9.598999999999995,561.4480000000007
7832,ACP: LDCs,2019,278.048,391.07500000000005
7833,ACP: LLDCs,2019,76.86699999999995,301.0380000000001
7834,ACP: Pacific,2019,3.6289999999999996,41.605999999999995
7835,ACP: Southern Africa,2019,620.5450000000004,142.49600000000004
7836,ACP: Western Africa,2019,1399.4640000000002,277.7749999999999
7837,ACS (Association of Caribbean States),2019,2548.132000000002,8789.035000000003
7838,"ADB (African Development Bank), developing member countries",2019,39463.45199999999,21382.693000000014
7839,ADB: Group A,2019,3509.112,653.776
7840,ADB: Group B,2019,6402.334,447.7319999999999
